contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,"Finally, the service here is terrible. I'll take another coconut Mr. Businessman""",1.1176470588235294,0.0455645099553813,51,45,6,0,False,False,81
728,"The resort's brochure guaranteed I'd meet someone interesting, but....",1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,70
728,"Sorry, the bar is closed.",1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,25
728,"Let me guess, Jet Lag?",1.1176470588235294,0.0534830654783758,51,46,4,1,True,True,22
728,"I hope the Dodgers win the series and are invited to the White House. Seems right that the draft-dodger, tax-dodger President  should get a commemorative Dodger jersey.",1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,168
728,"hey, no rent, no taxes and Drizly delivers.",1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,43
728,Did you remember the Coppertone?,1.1176470588235294,0.0534830654783758,51,46,4,1,True,True,32
728,"Coming in from New York huh? Well you’ll love it here in LA, can’t beat the space",1.1176470588235294,0.0455645099553813,51,45,6,0,True,False,81
728,I assumed “Fyre” was a typo.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,28
728,I'm working from home today roomie.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,35
728,"My advice to you, sir, is to keep that tie safe.",1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,48
728,You should just try harder to pull yourself up by your bootstraps.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,66
728,It's really not that bad.,1.1153846153846154,0.0524932384775108,52,47,4,1,False,True,25
728,"Look, I told you, I already have This is the Life Insurance.",1.1153846153846154,0.0447369229259845,52,46,6,0,False,True,60
728,Trump's view of the debate,1.1153846153846154,0.0592426189396465,52,48,2,2,False,False,26
728,"Sorry, I'm self-quarantining.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,29
728,It's all about attitude.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,24
728,Are there any drink umbrellas in that thing?; I'm almost out.,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,61
728,"Hiya Doc, you're late.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,22
728,Chill out man or you’ll go coconuts!,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,36
728,Working remotely has its advantages.,1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,36
728,"No mask, no service.",1.1111111111111112,0.0431682605492117,54,48,6,0,False,True,20
728,Please... enjoy your escape from COVOID.  You'd be surprised at the resources on this island!,1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,93
728,Your bad. You replied to Grinder not Tinder,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,43
728,You’re delusional dad.  This is a bad neighborhood with a fake palm tree.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,73
728,Gilligan Silligan! I got my start stunting for the rich and famous.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,67
728,I changed my mind. I think I have enough insurance.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,51
728,Welcome to my quarantine pod.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,29
728,See you made it. Like I said: if i can do it--you can too..,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,59
728,Just in time for the 4 o'clock piña colada,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,42
728,Tell the bartender to make it spicier next time!,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,48
728,"My luck, you're a male.",1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,23
728,You cannot cast your vote here,1.1111111111111112,0.0570505908947189,45,41,3,1,False,False,30
728,"Nah, I don't think I need any  burial insurance right now",1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,57
728,Cheers buddy you are safe from 2020 now,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,39
728,"Going welI, I think! Thank you to all. LOVE!!!",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,46
728,Sorry. This work-at-home office is taken.”,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,42
728,"I thought I made it clear, I'm not coming back until 2020 is over.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,66
728,New guy makes the drinks.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,25
728,"Should have brought a chair, man.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,33
728,If you could bottle this we would make a fortune.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,49
728,"Might have to wait a while to grow a coconut but I promise, next one's yours.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,77
728,Have a drink before you start preparing my taxes! Sorry about the ? “,1.1111111111111112,0.0473779369679134,45,40,5,0,True,False,69
728,This IS my stimulus package.,1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,28
728,"First, show me what’s in the briefcase.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,39
728,There had better be grenadine in that suitcase,1.1111111111111112,0.0570505908947189,45,41,3,1,False,False,46
728,Hey dude...perfect timing...I was just thinking how I hate drinking alone.  What’s your poison?,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,95
728,"Oh... Hi... 
Yyyyeah, you didn’t have to come.
I filed another extension.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,73
728,"‘“Some other time, OK”?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,23
728,"If you let me use your computer, I will give you a drink of this tasty coconut juice.",1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,85
728,"Okay JB, DT definitely thinks you're dead, and his list of girls is all I saved. Can I go now?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,94
728,Welcome to Tulum! I take it you weren't furloughed?,1.1111111111111112,0.0570505908947189,45,41,3,1,True,True,51
728,Rough day at work?,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,18
728,"Say, do you know you've lost a shoe?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,36
728,"Hey bro, can you get me another Mai Tai?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,40
728,"In fact, you're the third one this week. D.C. ain't what it used to be--right?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,78
728,You're going to love it here....the only place on earth you won't hear that one news item you're sick to death of.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,114
728,I would call the new bailout a success.  They bailed me right off the mainland.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,79
728,Thanks for bringing money - it looks like you earned a tip,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,58
728,How'boutanother one of these.,1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,29
728,You applied for that role as my personal assistant?,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,51
728,The Wi-fi is a little spotty.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,29
728,I live in the best part of town. What do you mean my HMO won’t cover a home visit?,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,82
728,Thank God they finally sent someone to take the night shift.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,60
728,It's my island  I got here first.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,33
728,What took you so long to bring the volleyball set?,1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,50
728,"Honey, either pay for WiFi or keep commuting. And would you mind getting me a refill?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,85
728,She told me you always played by the rules.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,43
728,"Look, I'm sure it was very difficult getting here, but I'm just just too busy to take a meeting.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,96
728,So in 2016 I thought- maybe I should just wait this one out... how are things back on the continental?,1.1111111111111112,0.0570505908947189,45,41,3,1,True,True,102
728,"No, I'm not remotely working.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,29
728,Dude. You open emails Friday afternoon?,1.1111111111111112,0.0570505908947189,45,41,3,1,True,True,39
728,You must be the Amazon guy.  So pour me a rum.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,46
728,It’s casual Friday dude!,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,24
728,I've never seen such a slow pool service...,1.1111111111111112,0.0570505908947189,45,41,3,1,False,True,43
728,I realize you've come all this way but I'm much more productive working from home.,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,82
728,"Dude, the airplane crashed literally 2 minutes ago.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,51
728,"I’ve only got the one umbrella left sorry, share?",1.1111111111111112,0.0473779369679134,45,40,5,0,True,True,49
728,"yeah, it was on the terms and conditions you agreed to.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,55
728,I paid for this!,1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,16
728,*bathroom breaks at an office job be like*,1.1111111111111112,0.0473779369679134,45,40,5,0,False,False,42
728,"My biggest regret is to not have switched to a bad network like yours to dodge the ""Pls fix, thx"" mails.",1.1111111111111112,0.0473779369679134,45,40,5,0,False,True,104
728,"Sorry, it's all booked up.""


Art Koch
77 Sunset Lane #134
Ridgefield, CT 06877",1.1071428571428572,0.0488741521238537,56,51,4,1,False,False,79
728,The name’s Wilson but my bros call me Wils.”,1.1063829787234043,0.0546965605886937,47,43,3,1,False,False,44
728,"Did the listing forget to mention this job only pays in exposure? Well , since you’re here...",1.1063829787234043,0.0546965605886937,47,43,3,1,True,True,93
728,Can I get all the names here for the CENSUS ?,1.1063829787234043,0.0546965605886937,47,43,3,1,True,True,45
728,"You just have to go with the flow, man!",1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,39
728,Welcome do Cannibal Island.  Population:  me and my dinner.,1.1063829787234043,0.0454603603156544,47,42,5,0,False,True,59
728,"Hey man,I've been here since February. How are things back in the real world?",1.1063829787234043,0.0454603603156544,47,42,5,0,True,True,77
728,Your Visas has Expired!,1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,23
728,"Oh sorry, it is the last one.",1.1063829787234043,0.0454603603156544,47,42,5,0,False,True,29
728,"So you're leaving because I used the last coconut to make a drink, where are you gonna go?",1.1063829787234043,0.0454603603156544,47,42,5,0,True,True,90
728,Another mai tai please.,1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,23
728,"You thought the sharks were your worst nightmare, but this is. Now swim back and fetch me another.",1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,98
728,Want some?  The last bottomless coconut served here atop 30 Rock.,1.1063829787234043,0.0454603603156544,47,42,5,0,True,True,65
728,Brah! You should have bought that crypto when I told you.,1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,57
728,"My screw-up was a typo. I  booked  "" 'Sandal.'",1.1063829787234043,0.0625842082352741,47,44,1,2,False,False,46
728,I only drank half with a straw if you'd like to finish this Mai Tai.,1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,68
728,The barber and bartender just left. What do you have for me?,1.1063829787234043,0.0546965605886937,47,43,3,1,True,True,60
728,Love what you do and you'll never work a day in your life.,1.1063829787234043,0.0454603603156544,47,42,5,0,False,True,58
728,We got another American!,1.1063829787234043,0.0546965605886937,47,43,3,1,False,True,24
728,2020 is a big bust,1.1063829787234043,0.0546965605886937,47,43,3,1,False,False,18
728,did your VPN crash too?,1.1063829787234043,0.0546965605886937,47,43,3,1,True,True,23
728,Why not its agood morning .,1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,27
728,Where do you get the drinks?,1.1041666666666667,0.0613065727543479,48,45,1,2,True,True,28
728,We should sync our stages of acceptance.,1.1041666666666667,0.0535907738345801,48,44,3,1,False,True,40
728,You can take it back - I asked for dark rum.,1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,44
728,"Roll on, thou deep and dark blue ocean, roll!",1.1041666666666667,0.0613065727543479,48,45,1,2,False,True,45
728,What are you doing here? This is supposed to be my own private island!,1.1041666666666667,0.0445583462158784,48,43,5,0,True,True,70
728,I told you to get a 401K,1.1041666666666667,0.0445583462158784,48,43,5,0,False,False,24
728,"Dude, I told you commuting just wasn’t gonna work.",1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,50
728,"No, but see, that's why my email says out of office.",1.1041666666666667,0.0535907738345801,48,44,3,1,False,True,52
728,I never said I’d be working remotely. I said I’d be remotely working.,1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,69
728,Oh good! I was wondering when someone would show up to refresh my cocktail.,1.1041666666666667,0.0535907738345801,48,44,3,1,False,True,75
728,"Ah good, you made it! Make me a refill ?",1.1041666666666667,0.0445583462158784,48,43,5,0,True,True,40
728,Let me show you how to truly work from 'home'.,1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,46
728,"Mimosa? Well, actually there's no champagne in it. And no Grand Marnier. Oh, and no orange juice, either. And mimosas don't have coconut milk. But, hey, mimosa?",1.1041666666666667,0.0535907738345801,48,44,3,1,True,True,160
728,"Hey it looks good, but for each drink you have to add a layer of scrotum skin for garnish.",1.1041666666666667,0.0613065727543479,48,45,1,2,False,True,90
728,"Yes you get Sundays off, and in the meantime could you freshen this up.",1.1041666666666667,0.0535907738345801,48,44,3,1,False,True,71
728,Worst part is getting used to no meetings.,1.1041666666666667,0.0535907738345801,48,44,3,1,False,True,42
728,"Have a sip, and we can start on my taxes.",1.1041666666666667,0.0445583462158784,48,43,5,0,False,True,41
